position	distance	allele0	allele1
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0.175427
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
N/A	0.000268	1	0
