position	distance	allele0	allele1
N/A	0	1	1.02304
N/A	0	1	0.778419
N/A	0	1	1.03173
N/A	0	1	0.578426
N/A	0	1	1.06498
N/A	0	1	0.828801
N/A	0	1	0.900009
N/A	0	1	0.658334
N/A	0	1	0.74039
N/A	0	1	1.14747
N/A	0	1	0
N/A	0	1	1.11684
N/A	0	1	0.863305
N/A	0	1	0.53584
N/A	0	1	0.134372
N/A	0	1	0.84748
N/A	0	1	0
N/A	0	1	0.622205
N/A	0	1	0.36987
N/A	0	1	0.413232
N/A	0	1	0.684605
N/A	0	1	0
N/A	0	1	0.498786
N/A	0	1	0.667228
N/A	0	1	0.644576
N/A	0	1	0.941201
N/A	0	1	0.676851
N/A	0	1	0.765556
N/A	0	1	0.788821
N/A	0	1	0.778368
N/A	0	1	0.814361
N/A	0	1	0.986574
N/A	0	1	0.867578
N/A	0	1	1.01803
N/A	0	1	0.413879
N/A	0	1	0
N/A	0	1	1.09274
N/A	0	1	0.8906
N/A	0	1	0
N/A	0	1	1.12906
N/A	0	1	0.727133
N/A	0	1	0.947298
N/A	0	1	0.960434
N/A	0	1	0
N/A	0	1	0.846503
N/A	0	1	0
N/A	0	1	1.08658
N/A	0	1	0.79609
N/A	0	1	0.856389
N/A	0	1	0.403243
N/A	0	1	0.827373
N/A	0	1	0.47658
N/A	0	1	0.611692
N/A	0	1	0.754915
N/A	0	1	0.44567
N/A	0	1	0.937767
N/A	0	1	0.845296
N/A	0	1	0.7029
N/A	0	1	0.935917
N/A	0	1	0
N/A	0	1	0.632004
N/A	0	1	0.859072
N/A	0	1	0
N/A	0	1	0.755747
N/A	0	1	0.501282
N/A	0	1	0.510969
N/A	0	1	0.909807
N/A	0	1	1.14197
N/A	0	1	1.08326
N/A	0	1	0.752867
N/A	0	1	0
N/A	0	1	0
N/A	0	1	0.912149
N/A	0	1	0.28666
N/A	0	1	0.973462
N/A	0	1	0.961729
N/A	0	1	0.702055
N/A	0	1	0.727761
N/A	0	1	0.702963
N/A	0	1	0.833974
N/A	0	1	0.284889
N/A	0	1	1.08382
N/A	0	1	1.02647
N/A	0	1	1.02579
N/A	0	1	1.02781
N/A	0	1	1.00551
N/A	0	1	0.389957
N/A	0	1	0.74641
N/A	0	1	1.12902
N/A	0	1	0.96812
N/A	0	1	0.662042
N/A	0	1	0.703292
N/A	0	1	0.677515
N/A	0	1	1.02855
N/A	0	1	0.450132
N/A	0	1	0.498234
N/A	0	1	0.194482
N/A	0	1	0.578213
N/A	0	1	0.670885
N/A	0	1	1.297
N/A	0	1	0.650649
N/A	0	1	1.12727
N/A	0	1	0
N/A	0	1	0.962323
N/A	0	1	0.636135
N/A	0	1	0
N/A	0	1	0.865229
N/A	0	1	1.0744
N/A	0	1	0.187346
N/A	0	1	1.39917
N/A	0	1	1.00121
N/A	0	1	1.04762
N/A	0	1	0.966927
N/A	0	1	1.04482
N/A	0	1	1.07841
N/A	0	1	0.973991
N/A	0	1	0.510846
N/A	0	1	0.00635381
N/A	0	1	0.60549
N/A	0	1	0.642697
N/A	0	1	0.29368
N/A	0	1	0.704909
N/A	0	1	0.81849
N/A	0	1	0
N/A	0	1	0
N/A	0	1	1.00129
N/A	0	1	0.90886
N/A	0	1	0
N/A	0	1	0
N/A	0	1	0.455669
N/A	0	1	0.473134
N/A	0	1	0.27198
N/A	0	1	0
N/A	0	1	1.04499
N/A	0	1	0
N/A	0	1	0.685571
N/A	0	1	0.597064
N/A	0	1	1.41972
N/A	0	1	1.20165
N/A	0	1	0.979302
N/A	0	1	0
N/A	0	1	0.192398
N/A	0	1	0.829187
N/A	0	1	1.06251
N/A	0	1	1.09129
N/A	0	1	1.16636
N/A	0	1	0.729134
N/A	0	1	0.836315
N/A	0	1	0.68691
N/A	0	1	0.67351
N/A	0	1	0.873988
N/A	0	1	0.68269
N/A	0	1	0.588594
N/A	0	1	0.568161
N/A	0	1	1.03353
N/A	0	1	0.988047
N/A	0	1	1.20751
N/A	0	1	0.980105
N/A	0	1	0.923247
N/A	0	1	0.674269
N/A	0	1	0.238339
N/A	0	1	0.976334
N/A	0	1	0.942427
N/A	0	1	0.603813
N/A	0	1	0
N/A	0	1	0.982157
N/A	0	1	0.796148
N/A	0	1	1.20368
N/A	0	1	1.05769
N/A	0	1	0.685795
N/A	0	1	1.00048
N/A	0	1	0
N/A	0	1	0.896866
N/A	0	1	0.243118
N/A	0	1	0.171704
N/A	0	1	1.02087
N/A	0	1	0.569355
N/A	0	1	0.448262
N/A	0	1	0.14704
N/A	0	1	0.986841
N/A	0	1	0.687086
N/A	0	1	0
N/A	0	1	0.745734
N/A	0	1	0
N/A	0	1	0.999268
N/A	0	1	0.641664
N/A	0	1	0.581818
N/A	0	1	1.2345
N/A	0	1	1.01535
N/A	0	1	0.616682
N/A	0	1	1.25995
N/A	0	1	0.71139
N/A	0	1	0.578493
N/A	0	1	0.992373
N/A	0	1	0.902587
N/A	0	1	0.558329
N/A	0	1	0.726442
N/A	0	1	0.757391
N/A	0	1	0.922172
N/A	0	1	0.81465
N/A	0	1	0.943199
N/A	0	1	0
